class_name,sample_id,sample_path,label,point_count,object_score,topk_score,score_mean,score_p95,score_max,gt_point_count,gt_point_ratio,gt_score_mean,background_score_mean,point_score_path
bottle0,bottle0_positive14,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle0/test/bottle0_positive14.pcd,0,16384,0.004417,0.004417,0.00093,0.001564,0.004417,0,0.0,,0.00093,experiments/P5_pasdf_scores/full_40cls/bottle0/points/bottle0_positive14.npz
bottle0,bottle0_bulge3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle0/test/bottle0_bulge3.pcd,1,16384,0.038913,0.038913,0.001251,0.002041,0.038913,730,0.044556,0.011943,0.000752,experiments/P5_pasdf_scores/full_40cls/bottle0/points/bottle0_bulge3.npz
bottle0,bottle0_concavity1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle0/test/bottle0_concavity1.pcd,1,16384,0.021159,0.021159,0.000939,0.001951,0.021159,322,0.019653,0.007443,0.000808,experiments/P5_pasdf_scores/full_40cls/bottle0/points/bottle0_concavity1.npz
bottle1,bottle1_positive11,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive11.pcd,0,16384,0.005399,0.005399,0.000356,0.000888,0.005399,0,0.0,,0.000356,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive11.npz
bottle1,bottle1_positive8,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive8.pcd,0,16384,0.006242,0.006242,0.000666,0.001494,0.006242,0,0.0,,0.000666,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive8.npz
bottle1,bottle1_concavity3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_concavity3.pcd,1,16384,0.029875,0.029875,0.000588,0.001056,0.029875,323,0.019714,0.011888,0.000361,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_concavity3.npz
bottle1,bottle1_positive10,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive10.pcd,0,16384,0.005866,0.005866,0.00053,0.001169,0.005866,0,0.0,,0.00053,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive10.npz
bottle1,bottle1_positive3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive3.pcd,0,16384,0.005151,0.005151,0.003309,0.004355,0.005151,0,0.0,,0.003309,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive3.npz
bottle1,bottle1_concavity0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_concavity0.pcd,1,16384,0.031677,0.031677,0.001081,0.001957,0.031677,587,0.035828,0.011696,0.000687,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_concavity0.npz
bottle1,bottle1_positive14,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive14.pcd,0,16384,0.005649,0.005649,0.000632,0.00148,0.005649,0,0.0,,0.000632,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive14.npz
bottle1,bottle1_hole0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_hole0.pcd,1,16384,0.025803,0.025803,0.005953,0.013757,0.025803,32,0.001953,0.008542,0.005948,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_hole0.npz
bottle1,bottle1_concavity1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_concavity1.pcd,1,16384,0.034686,0.034686,0.000841,0.001613,0.034686,183,0.011169,0.013524,0.000698,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_concavity1.npz
bottle1,bottle1_bulge4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_bulge4.pcd,1,16384,0.058477,0.058477,0.001112,0.001321,0.058477,425,0.02594,0.026145,0.000446,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_bulge4.npz
bottle1,bottle1_positive13,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive13.pcd,0,16384,0.005396,0.005396,0.00035,0.000909,0.005396,0,0.0,,0.00035,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive13.npz
bottle1,bottle1_bulge2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_bulge2.pcd,1,16384,0.046251,0.046251,0.001258,0.001947,0.046251,636,0.038818,0.01915,0.000535,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_bulge2.npz
bottle1,bottle1_bulge6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_bulge6.pcd,1,16384,0.06834,0.06834,0.004458,0.004772,0.06834,666,0.040649,0.027545,0.003479,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_bulge6.npz
bottle1,bottle1_concavity2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_concavity2.pcd,1,16384,0.044819,0.044819,0.00132,0.003561,0.044819,869,0.05304,0.011411,0.000755,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_concavity2.npz
bottle1,bottle1_bulge1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_bulge1.pcd,1,16384,0.038268,0.038268,0.000908,0.001505,0.038268,392,0.023926,0.015898,0.00054,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_bulge1.npz
bottle1,bottle1_positive0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive0.pcd,0,16384,0.006814,0.006814,0.000389,0.00091,0.006814,0,0.0,,0.000389,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive0.npz
bottle1,bottle1_positive5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive5.pcd,0,16384,0.006885,0.006885,0.000513,0.001196,0.006885,0,0.0,,0.000513,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive5.npz
bottle1,bottle1_bulge0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_bulge0.pcd,1,16384,0.04374,0.04374,0.001209,0.002283,0.04374,717,0.043762,0.020281,0.000336,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_bulge0.npz
bottle1,bottle1_positive7,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive7.pcd,0,16384,0.00522,0.00522,0.000514,0.001172,0.00522,0,0.0,,0.000514,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive7.npz
bottle1,bottle1_concavity4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_concavity4.pcd,1,16384,0.043269,0.043269,0.001074,0.001958,0.043269,569,0.034729,0.02019,0.000387,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_concavity4.npz
bottle1,bottle1_positive9,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive9.pcd,0,16384,0.00685,0.00685,0.000485,0.001128,0.00685,0,0.0,,0.000485,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive9.npz
bottle1,bottle1_bulge5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_bulge5.pcd,1,16384,0.056392,0.056392,0.002326,0.012016,0.056392,1184,0.072266,0.02441,0.000606,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_bulge5.npz
bottle1,bottle1_hole1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_hole1.pcd,1,16384,0.024261,0.024261,0.004971,0.010735,0.024261,13,0.000793,0.006807,0.00497,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_hole1.npz
bottle1,bottle1_positive2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive2.pcd,0,16384,0.006107,0.006107,0.000627,0.001419,0.006107,0,0.0,,0.000627,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive2.npz
bottle1,bottle1_concavity6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_concavity6.pcd,1,16384,0.03801,0.03801,0.000664,0.001329,0.03801,569,0.034729,0.007681,0.000411,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_concavity6.npz
bottle1,bottle1_positive4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive4.pcd,0,16384,0.005669,0.005669,0.000399,0.001,0.005669,0,0.0,,0.000399,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive4.npz
bottle1,bottle1_broken3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_broken3.pcd,1,16384,0.025484,0.025484,0.008345,0.017996,0.025484,18,0.001099,0.011001,0.008342,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_broken3.npz
bottle1,bottle1_crak4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_crak4.pcd,1,16384,0.024173,0.024173,0.005114,0.010929,0.024173,25,0.001526,0.003856,0.005116,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_crak4.npz
bottle1,bottle1_concavity5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_concavity5.pcd,1,16384,0.025903,0.025903,0.000881,0.001609,0.025903,516,0.031494,0.013189,0.000481,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_concavity5.npz
bottle1,bottle1_bulge3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_bulge3.pcd,1,16384,0.034649,0.034649,0.001402,0.005171,0.034649,1052,0.064209,0.013327,0.000584,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_bulge3.npz
bottle1,bottle1_positive6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive6.pcd,0,16384,0.006502,0.006502,0.000528,0.001088,0.006502,0,0.0,,0.000528,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive6.npz
bottle1,bottle1_positive12,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive12.pcd,0,16384,0.005944,0.005944,0.000445,0.001075,0.005944,0,0.0,,0.000445,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive12.npz
bottle1,bottle1_positive1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_positive1.pcd,0,16384,0.005629,0.005629,0.000445,0.001065,0.005629,0,0.0,,0.000445,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_positive1.npz
bottle1,bottle1_broken2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle1/test/bottle1_broken2.pcd,1,16384,0.020341,0.020341,0.005082,0.011508,0.020341,20,0.001221,0.007673,0.005078,experiments/P5_pasdf_scores/full_40cls/bottle1/points/bottle1_broken2.npz
bottle3,bottle3_bulge4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_bulge4.pcd,1,16384,0.0319,0.0319,0.001097,0.00192,0.0319,409,0.024963,0.015054,0.00074,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_bulge4.npz
bottle3,bottle3_positive11,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive11.pcd,0,16384,0.003603,0.003603,0.000409,0.001028,0.003603,0,0.0,,0.000409,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive11.npz
bottle3,bottle3_scratch1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_scratch1.pcd,1,16384,0.008151,0.008151,0.000771,0.001804,0.008151,27,0.001648,0.003214,0.000767,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_scratch1.npz
bottle3,bottle3_positive14,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive14.pcd,0,16384,0.005814,0.005814,0.00084,0.001994,0.005814,0,0.0,,0.00084,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive14.npz
bottle3,bottle3_concavity0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_concavity0.pcd,1,16384,0.02944,0.02944,0.000776,0.001439,0.02944,315,0.019226,0.011842,0.000559,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_concavity0.npz
bottle3,bottle3_concavity1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_concavity1.pcd,1,16384,0.02197,0.02197,0.001016,0.002197,0.02197,269,0.016418,0.010975,0.000849,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_concavity1.npz
bottle3,bottle3_positive6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive6.pcd,0,16384,0.003582,0.003582,0.000763,0.001858,0.003582,0,0.0,,0.000763,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive6.npz
bottle3,bottle3_bulge0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_bulge0.pcd,1,16384,0.050625,0.050625,0.001092,0.001545,0.050625,431,0.026306,0.020037,0.00058,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_bulge0.npz
bottle3,bottle3_positive12,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive12.pcd,0,16384,0.003593,0.003593,0.000427,0.001069,0.003593,0,0.0,,0.000427,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive12.npz
bottle3,bottle3_bulge3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_bulge3.pcd,1,16384,0.044722,0.044722,0.000819,0.001353,0.044722,348,0.02124,0.017389,0.000459,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_bulge3.npz
bottle3,bottle3_positive10,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive10.pcd,0,16384,0.003745,0.003745,0.000489,0.001214,0.003745,0,0.0,,0.000489,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive10.npz
bottle3,bottle3_hole0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_hole0.pcd,1,16384,0.057767,0.057767,0.007566,0.017007,0.057767,40,0.002441,0.007267,0.007566,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_hole0.npz
bottle3,bottle3_positive3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive3.pcd,0,16384,0.005727,0.005727,0.000498,0.001208,0.005727,0,0.0,,0.000498,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive3.npz
bottle3,bottle3_concavity6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_concavity6.pcd,1,16384,0.05238,0.05238,0.001137,0.001427,0.05238,569,0.034729,0.019976,0.000459,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_concavity6.npz
bottle3,bottle3_positive1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive1.pcd,0,16384,0.004501,0.004501,0.000816,0.001967,0.004501,0,0.0,,0.000816,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive1.npz
bottle3,bottle3_hole1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_hole1.pcd,1,16384,0.058704,0.058704,0.007842,0.017882,0.058704,63,0.003845,0.009616,0.007835,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_hole1.npz
bottle3,bottle3_scratch2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_scratch2.pcd,1,16384,0.011126,0.011126,0.000773,0.001817,0.011126,60,0.003662,0.002716,0.000766,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_scratch2.npz
bottle3,bottle3_concavity4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_concavity4.pcd,1,16384,0.055237,0.055237,0.001586,0.002302,0.055237,768,0.046875,0.019827,0.000689,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_concavity4.npz
bottle3,bottle3_concavity5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_concavity5.pcd,1,16384,0.046941,0.046941,0.001152,0.001725,0.046941,419,0.025574,0.020844,0.000636,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_concavity5.npz
bottle3,bottle3_positive13,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive13.pcd,0,16384,0.004604,0.004604,0.000794,0.001942,0.004604,0,0.0,,0.000794,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive13.npz
bottle3,bottle3_positive2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive2.pcd,0,16384,0.137458,0.137458,0.011134,0.108543,0.137458,0,0.0,,0.011134,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive2.npz
bottle3,bottle3_concavity3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_concavity3.pcd,1,16384,0.137277,0.137277,0.01062,0.107858,0.137277,271,0.016541,0.127849,0.008649,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_concavity3.npz
bottle3,bottle3_positive4,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive4.pcd,0,16384,0.005103,0.005103,0.000697,0.001654,0.005103,0,0.0,,0.000697,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive4.npz
bottle3,bottle3_bulge5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_bulge5.pcd,1,16384,0.042839,0.042839,0.001505,0.002621,0.042839,634,0.038696,0.019736,0.000771,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_bulge5.npz
bottle3,bottle3_bulge6,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_bulge6.pcd,1,16384,0.05529,0.05529,0.001797,0.003357,0.05529,948,0.057861,0.021937,0.00056,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_bulge6.npz
bottle3,bottle3_bulge1,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_bulge1.pcd,1,16384,0.035656,0.035656,0.001292,0.002357,0.035656,479,0.029236,0.016024,0.000848,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_bulge1.npz
bottle3,bottle3_positive8,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive8.pcd,0,16384,0.004505,0.004505,0.000492,0.001138,0.004505,0,0.0,,0.000492,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive8.npz
bottle3,bottle3_positive0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive0.pcd,0,16384,0.003328,0.003328,0.000628,0.00146,0.003328,0,0.0,,0.000628,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive0.npz
bottle3,bottle3_crak2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_crak2.pcd,1,16384,0.058607,0.058607,0.007796,0.017733,0.058607,77,0.0047,0.009952,0.007786,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_crak2.npz
bottle3,bottle3_crak3,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_crak3.pcd,1,16384,0.057706,0.057706,0.007737,0.017266,0.057706,96,0.005859,0.010224,0.007723,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_crak3.npz
bottle3,bottle3_positive5,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive5.pcd,0,16384,0.003469,0.003469,0.000747,0.001871,0.003469,0,0.0,,0.000747,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive5.npz
bottle3,bottle3_positive9,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive9.pcd,0,16384,0.004767,0.004767,0.0005,0.001242,0.004767,0,0.0,,0.0005,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive9.npz
bottle3,bottle3_concavity2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_concavity2.pcd,1,16384,0.043007,0.043007,0.000941,0.001889,0.043007,247,0.015076,0.012585,0.000763,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_concavity2.npz
bottle3,bottle3_scratch0,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_scratch0.pcd,1,16384,0.00981,0.00981,0.000674,0.001561,0.00981,43,0.002625,0.002688,0.000669,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_scratch0.npz
bottle3,bottle3_bulge2,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_bulge2.pcd,1,16384,0.038135,0.038135,0.001081,0.001611,0.038135,471,0.028748,0.017399,0.000598,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_bulge2.npz
bottle3,bottle3_positive7,/workspace/code_folder/area1/Anomaly/data/Anomaly-ShapeNet-v2/dataset/16384/bottle3/test/bottle3_positive7.pcd,0,16384,0.005087,0.005087,0.000633,0.001526,0.005087,0,0.0,,0.000633,experiments/P5_pasdf_scores/full_40cls/bottle3/points/bottle3_positive7.npz
